,date,open,high,low,close,volume,symbol
677,2020-05-03 00:00:00,8972.58,9200.0,8712.0,8894.16,90126.065643,ETH
676,2020-05-04 00:00:00,8894.15,8950.0,8522.0,8871.96,84418.51233099999,ETH
675,2020-05-05 00:00:00,8871.92,9118.58,8760.0,9021.83,76480.765342,ETH
674,2020-05-06 00:00:00,9021.36,9395.0,8906.21,9142.92,105925.30242,ETH
673,2020-05-07 00:00:00,9143.4,10067.0,9021.0,9986.4,147154.611378,ETH
672,2020-05-08 00:00:00,9986.3,10035.96,9705.0,9800.01,100683.7964,ETH
671,2020-05-09 00:00:00,9800.02,9914.25,9520.0,9539.4,81950.679567,ETH
670,2020-05-10 00:00:00,9539.1,9574.83,8117.0,8722.77,183865.182028,ETH
669,2020-05-11 00:00:00,8722.77,9168.0,8200.0,8561.52,168807.25183199998,ETH
668,2020-05-12 00:00:00,8562.04,8978.26,8528.78,8810.79,86522.78006599999,ETH
667,2020-05-13 00:00:00,8810.99,9398.0,8792.99,9309.37,92466.274018,ETH
666,2020-05-14 00:00:00,9309.35,9939.0,9256.76,9791.98,129565.37747,ETH
665,2020-05-15 00:00:00,9791.97,9845.62,9150.0,9316.42,115890.76151600001,ETH
664,2020-05-16 00:00:00,9315.96,9588.0,9220.0,9381.27,59587.627862,ETH
663,2020-05-17 00:00:00,9380.81,9888.0,9322.1,9680.04,68647.764323,ETH
